pir,ldr_1,ldr_2,temp,hum,mic,led_on,timestamp
0,1,1,25.04,75.84,174,1,1670456456
1,0,1,25.3,68.42,4095,0,1672910871
1,1,1,25.74,57.75,3568,1,1668044882
1,0,1,24.57,61.92,432,0,1679679018
0,1,1,24.92,71.34,181,0,1669957496
1,0,1,24.73,68.39,714,0,1671787209
1,1,1,25.29,70.82,3914,1,1678907042
1,0,1,25.87,58.12,187,1,1664052967
1,1,1,27.96,50.78,228,0,1664592807
0,0,1,29.73,33.08,265,0,1666361810
1,1,1,25.3,73.95,1165,0,1681192326
0,1,1,24.3,65.45,193,0,1669874146
1,0,1,27.76,61.55,312,1,1677686138
1,0,1,25.02,69.11,361,0,1672160591
1,1,1,25.31,69.63,1545,1,1673050277
0,0,1,25.83,60.18,189,0,1664111235
0,1,1,28.17,30.94,72,0,1663214137
1,0,1,24.46,73.67,4095,0,1671310536
1,0,1,25.4,67.41,610,0,1672921835
1,0,1,24.95,68.39,1158,0,1680720404
1,1,1,26.89,63.7,293,0,1676107100
0,0,1,26.1,57.88,176,0,1679938299
1,0,1,26.4,66.03,176,0,1670609812
0,0,1,25.09,75.96,1405,0,1681326616
1,1,1,25.01,73.1,177,0,1669610713
0,1,1,26.66,56.02,179,0,1663487934
1,1,1,23.94,74.62,213,0,1668576453
1,0,1,25.82,68.26,239,0,1671131505
1,1,1,24.87,72.89,135,0,1678984323
1,1,1,27.36,62.89,335,0,1676296816
0,0,1,23.66,41.24,16,0,1661266959
1,0,1,25.26,61.95,1130,0,1680535220
1,1,1,25.04,70.69,181,1,1672280574
1,0,1,25.76,65.38,3856,0,1674510013
0,0,1,25.1,79.0,1155,0,1681410983
1,0,1,26.48,65.43,163,0,1671052971
1,1,1,25.12,77.48,1166,1,1681430396
1,0,1,25.34,67.74,1519,0,1672920617
1,1,1,24.65,72.73,230,0,1672197145
0,1,1,24.07,42.44,0,0,1661146779
0,1,1,25.05,69.26,165,1,1670213642
0,0,1,27.4,36.46,78,0,1663150395
1,1,1,26.61,55.02,3771,1,1667080870
1,1,1,24.89,69.01,197,0,1672184368
1,1,1,26.36,59.44,129,1,1668898850
1,1,1,27.15,60.43,277,0,1675967639
1,1,1,25.35,69.89,163,1,1670200273
1,1,1,25.62,71.01,321,0,1672642102
1,0,1,27.55,48.35,80,0,1663413871
1,0,1,24.65,69.36,196,0,1669812094
1,1,1,26.78,64.0,272,0,1676008879
1,1,1,27.04,62.85,294,0,1676099216
1,1,1,25.98,63.11,283,0,1675834891
0,0,1,25.19,37.76,16,0,1660748821
1,1,1,25.0,71.15,327,1,1673577256
1,1,1,25.06,69.21,2691,1,1673061299
1,1,1,25.89,66.33,655,1,1674263695
1,1,1,25.04,74.31,175,1,1671844468
1,0,1,25.02,70.64,254,0,1671483428
0,0,1,28.73,30.17,179,0,1665939544
1,1,1,24.38,75.69,375,0,1673767484
0,0,1,23.84,46.96,0,0,1659432650
1,0,1,26.24,61.33,3554,0,1668089269
1,0,1,25.52,73.22,1130,0,1681649213
1,0,1,25.54,73.27,1153,0,1681650428
1,1,1,24.25,74.44,176,0,1668660373
1,0,1,25.18,70.32,187,0,1670241018
0,1,1,23.63,36.53,18,0,1661415633
1,1,1,24.03,71.05,123,0,1679206616
1,0,1,24.5,61.23,0,0,1682086978
0,1,1,29.28,35.41,124,0,1666215987
1,0,1,25.52,73.15,1136,0,1681649821
0,1,1,24.64,69.31,160,0,1670658487
1,1,1,27.16,62.58,282,1,1675985841
0,0,1,26.34,54.24,3622,0,1680294212
1,1,1,25.0,46.05,0,1,1660011803
1,0,1,25.68,36.43,13,0,1660759133
0,1,1,25.0,45.31,16,0,1660962331
1,1,1,24.17,75.83,166,0,1679136230
0,1,1,27.58,25.01,58,0,1663131565
1,1,1,25.49,67.9,117,0,1678504792
1,1,1,24.43,74.26,113,0,1668656116
1,1,1,23.96,78.1,119,0,1679449373
1,0,1,27.06,48.62,112,0,1664890962
1,0,1,28.03,42.35,80,0,1663427836
1,0,1,28.08,24.89,90,0,1663161929
1,0,1,27.17,49.09,622,0,1668800296
0,0,1,24.31,35.86,16,0,1661104903
1,0,1,24.95,71.54,193,0,1671885885
0,1,1,25.63,44.48,16,0,1660947175
1,0,1,24.08,58.23,3373,0,1667668517
1,0,1,25.17,65.05,274,0,1672163643
1,0,1,24.84,73.55,2176,0,1673605939
1,0,1,28.27,43.33,97,0,1663260892
0,1,1,26.74,55.05,149,0,1663560032
0,1,1,24.6,40.74,12,0,1660628090
1,0,1,28.35,23.88,41,0,1663008305
0,1,1,27.35,36.39,148,0,1665903695
1,1,1,27.1,51.09,125,1,1664935902
1,1,1,24.87,73.88,225,1,1678996713
0,1,1,27.14,51.13,93,1,1666995741
1,1,1,25.17,68.59,4095,0,1677240337
0,0,1,25.22,68.15,1149,0,1680800606
0,0,1,24.74,46.0,1,0,1660420579
1,1,1,28.02,60.49,4095,0,1676555192
0,0,1,26.87,65.72,1131,0,1680019671
1,0,1,25.07,59.44,1136,0,1680526103
1,1,1,25.89,63.83,241,0,1673926694
0,1,1,25.6,66.93,175,1,1663981918
1,1,1,27.12,61.72,304,0,1676207708
1,1,1,25.03,75.0,175,1,1670455848
1,0,1,27.58,43.42,117,0,1665073816
1,1,1,25.6,69.37,302,0,1677121468
1,1,1,27.57,31.51,155,0,1666073801
1,0,1,25.8,70.15,293,0,1675782139
1,0,1,25.05,77.44,1152,0,1680955459
1,0,1,26.12,62.14,321,0,1677756491
0,0,1,24.77,74.77,199,0,1670496011
1,0,1,25.29,69.29,200,0,1670161951
1,0,1,26.17,64.03,336,0,1677941480
1,0,1,26.45,52.97,0,0,1680286924
0,1,1,27.67,32.9,85,0,1665562845
0,1,1,25.42,37.03,9,1,1660778537
0,1,1,28.31,29.15,75,0,1663208672
1,1,1,28.8,35.37,206,0,1666335062
1,0,1,28.62,40.03,53,0,1663351360
0,0,1,23.58,67.97,2384,0,1667472307
1,0,1,26.06,58.46,229,0,1664357837
0,0,1,25.9,61.45,188,0,1664126416
1,0,1,25.76,43.03,18,0,1662466143
1,1,1,24.52,70.42,131,1,1679323768
0,0,1,26.83,62.15,1161,0,1680028173
1,1,1,24.33,71.91,289,1,1671583877
0,1,1,25.79,72.98,4095,1,1682021380
1,0,1,27.45,26.04,42,0,1662993128
0,1,1,25.29,67.98,104,1,1669239535
1,1,1,25.29,69.95,119,0,1678894982
1,0,1,25.44,61.81,185,0,1664191983
0,0,1,25.16,37.8,19,0,1661628641
1,0,1,25.06,69.22,427,0,1673355364
1,1,1,24.63,42.09,13,0,1660538891
0,0,1,27.83,35.66,176,0,1665931037
1,1,1,27.18,59.38,296,1,1676140432
1,0,1,25.28,61.84,176,0,1670840454
1,0,1,24.87,66.12,237,0,1669109331
1,0,1,24.67,72.5,144,0,1668271709
0,1,1,26.79,52.75,100,0,1664949869
1,1,1,25.58,38.46,7,1,1659919640
1,1,1,25.77,74.99,160,1,1670624426
1,1,1,25.78,42.23,16,1,1660864052
0,0,1,24.47,71.99,181,0,1670273886
1,1,1,25.57,70.62,476,1,1672798182
1,1,1,25.15,74.53,176,1,1671842643
1,1,1,23.91,61.98,1147,1,1667687351
1,0,1,26.82,63.69,1146,0,1680033639
1,1,1,26.35,43.81,13,1,1660082750
1,0,1,25.47,71.52,178,0,1672423716
0,0,1,25.38,69.42,218,0,1670012264
0,1,1,25.7,41.13,16,0,1662454611
0,0,1,24.93,72.28,1163,0,1680784206
1,0,1,26.08,60.65,4023,0,1674313708
0,1,1,25.52,36.93,37,0,1662702347
1,1,1,25.11,76.8,1162,0,1680929945
0,0,1,26.28,57.09,96,0,1665398775
0,1,1,24.27,45.45,0,0,1659512106
0,1,1,24.84,67.65,4095,0,1682048094
1,0,1,25.51,73.55,209,0,1670513664
1,1,1,25.08,77.12,1159,1,1681336334
1,0,1,24.09,71.91,4095,0,1673690020
0,0,1,27.5,41.14,167,0,1665924961
1,0,1,25.82,57.2,470,0,1668186565
1,1,1,28.13,56.88,355,0,1676484848
1,1,1,24.07,73.34,121,1,1679414794
0,1,1,25.59,70.26,131,0,1671000013
1,0,1,25.3,75.97,217,0,1668538758
0,0,1,28.16,22.68,80,0,1663162536
1,0,1,27.34,44.15,113,0,1665081106
1,0,1,25.39,64.87,484,0,1674475852
1,1,1,27.54,61.75,290,0,1676270133
0,1,1,25.78,58.16,208,0,1664354801
1,0,1,25.52,71.83,1154,0,1681655896
1,1,1,26.59,61.3,1408,1,1679957723
1,1,1,25.85,66.87,261,0,1678294816
0,1,1,23.92,36.28,1,0,1661393173
0,0,1,24.7,61.52,61,0,1679827151
1,0,1,25.59,69.84,167,0,1670251978
0,1,1,25.03,78.08,1144,0,1681455894
1,0,1,25.72,31.37,16,0,1661714844
1,1,1,28.54,30.58,97,0,1665609649
1,1,1,24.52,70.44,128,0,1679286739
1,1,1,24.1,37.55,1,1,1661476914
1,1,1,25.26,70.48,215,1,1671149147
1,0,0,25.99,64.28,773,0,1672943764
0,1,1,26.96,53.18,208,0,1664606777
1,0,1,29.52,31.56,229,0,1666296801
1,1,1,23.89,76.01,207,0,1671420113
1,0,1,28.5,31.1,178,0,1665938937
0,1,1,24.96,69.35,151,0,1670646315
1,1,1,25.58,71.8,411,1,1673223687
0,0,1,27.01,47.49,93,0,1665415786
1,0,1,26.38,41.83,101,0,1663235394
1,1,1,24.31,71.67,209,1,1671586318
1,1,1,25.27,69.84,118,0,1678605384
1,1,1,25.5,61.9,3615,0,1668062513
1,1,1,26.7,50.73,170,1,1663626203
1,0,1,26.18,58.71,325,0,1678022086
1,1,1,24.3,75.29,4095,0,1671253282
1,1,1,24.0,42.44,17,1,1661297298
1,1,1,24.21,70.85,787,0,1682221218
0,1,1,27.97,34.52,176,0,1666164332
1,1,1,25.36,59.46,129,0,1668914053
1,1,1,25.27,66.06,4086,0,1674377227
1,1,1,25.3,67.79,161,0,1670738818
0,0,1,27.37,47.24,253,0,1666471791
0,0,1,27.91,45.84,247,0,1666463283
1,0,1,24.92,74.3,234,0,1671557106
1,1,1,27.58,35.41,173,0,1665974766
1,1,1,24.47,75.48,128,0,1679079238
1,1,1,24.89,74.01,1085,0,1681550834
0,0,1,23.69,68.53,2468,0,1682245525
0,1,1,25.8,38.83,11,1,1660859811
1,1,1,27.69,59.22,306,0,1676368971
0,0,1,25.67,61.26,172,0,1667931789
0,1,1,24.71,76.92,175,0,1670478970
0,1,1,25.7,45.36,0,0,1660016652
1,1,1,24.8,67.25,167,0,1672179496
1,0,1,29.1,33.54,188,0,1666193502
0,0,1,26.43,41.07,20,0,1662485569
1,1,1,26.51,62.73,303,0,1676876503
0,0,1,26.25,54.57,179,0,1663666262
1,1,1,26.89,61.96,297,1,1676059808
1,1,1,26.43,63.07,299,0,1676886207
1,1,1,25.61,69.9,303,0,1677132386
1,1,1,27.01,63.47,304,0,1677470165
0,0,1,24.58,45.85,11,0,1660492136
1,1,1,26.31,67.63,302,0,1677380386
1,0,0,27.06,61.01,349,0,1673119458
1,0,1,25.19,65.69,128,0,1667914151
0,1,1,24.08,69.56,2475,0,1682225472
0,1,1,24.86,72.33,173,0,1670127843
1,1,1,24.59,75.57,147,0,1679055567
1,1,1,27.92,55.3,304,0,1676450282
1,1,1,25.27,67.27,282,0,1675750611
1,1,1,25.7,70.16,253,0,1672612833
1,1,1,25.72,67.98,153,1,1670718138
1,0,1,24.79,75.62,114,0,1668608087
1,0,1,27.32,58.28,174,0,1663774323
0,0,1,25.21,54.41,3858,0,1668007207
1,1,1,26.14,67.01,302,1,1677367656
1,1,1,24.03,71.13,161,0,1679204187
1,1,1,26.98,64.46,304,0,1677492613
0,1,1,28.51,35.32,162,0,1666245742
0,0,1,25.65,61.27,181,0,1666606103
1,0,1,24.79,69.43,1041,0,1668269885
1,1,1,26.66,61.23,301,0,1677440443
1,1,1,24.78,71.92,207,0,1672297618
1,1,1,26.18,61.06,272,0,1675816700
0,0,1,25.39,73.54,1150,0,1680885612
1,1,1,27.54,52.64,209,0,1664606170
0,0,1,23.34,37.78,16,0,1662112894
0,1,1,28.02,29.53,139,0,1666058612
1,0,1,25.11,70.47,146,0,1669407498
1,0,1,25.14,72.18,196,0,1672236127
0,1,1,24.74,38.23,16,1,1660607463
0,0,1,24.53,73.97,197,0,1670408386
0,0,1,26.53,40.3,103,0,1663234786
1,1,1,23.42,65.54,3332,1,1667523825
1,0,1,23.46,59.64,3373,0,1667666085
1,1,1,24.09,76.82,113,1,1679430565
1,0,1,24.97,74.01,1186,0,1681124892
0,0,1,25.08,43.31,0,0,1659954812
1,0,1,26.66,40.71,230,0,1664291662
1,1,1,24.79,69.28,234,0,1673851615
1,1,1,25.67,73.95,971,1,1681603664
0,0,1,25.48,65.71,203,0,1669654522
1,0,1,25.6,67.75,4095,0,1673280406
1,1,1,27.69,48.24,346,1,1666389754
1,1,1,25.08,72.4,170,0,1669604628
1,1,1,25.21,70.7,174,1,1670111433
1,1,1,25.29,38.93,6,1,1659825573
1,0,1,24.81,73.19,579,0,1673791865
1,1,1,24.66,72.3,218,0,1672207507
1,0,1,25.91,66.79,4007,0,1672779341
1,1,1,24.08,75.42,319,0,1671333661
1,1,1,25.36,68.87,261,1,1673823552
1,0,1,24.82,69.99,201,0,1669972711
1,1,1,25.73,67.79,528,0,1672974070
1,1,1,24.95,71.87,756,0,1671486471
1,1,1,26.54,62.61,304,0,1676872863
1,0,1,25.15,61.35,1153,0,1680544333
1,0,1,25.68,61.22,171,0,1666606711
1,1,1,28.59,30.89,108,1,1665610864
1,1,1,26.11,64.7,203,1,1673917535
1,0,1,25.54,43.43,12,0,1662550525
0,1,1,24.82,76.89,1143,0,1681465007
1,1,1,25.46,69.15,1016,1,1673149337
1,1,1,26.29,54.79,305,0,1677977186
1,1,1,27.03,47.0,194,0,1664761671
0,0,1,25.52,65.52,2347,0,1668074067
1,0,1,24.98,64.72,203,0,1669728734
1,1,1,25.45,68.33,848,0,1673496186
0,1,1,23.98,37.06,1352,0,1661391959
1,0,1,25.88,74.75,178,0,1670619559
1,0,1,26.9,39.64,320,0,1665418216
1,0,1,27.52,53.96,95,0,1667219435
1,1,1,24.04,76.07,214,1,1671418289
1,0,1,24.98,71.94,1158,0,1680789067
1,1,1,24.2,71.75,128,0,1679173236
1,0,1,27.28,45.09,110,0,1665088398
1,1,1,25.12,70.2,0,0,1682042625
1,1,1,24.79,66.99,205,0,1669104465
1,0,1,24.87,37.2,16,0,1661697853
0,1,1,24.11,70.69,3696,0,1667457108
1,1,1,25.47,65.21,269,0,1675740305
0,1,1,29.45,33.25,194,0,1666300447
1,1,1,25.0,70.73,169,1,1672278139
1,1,1,24.79,73.47,195,1,1671852396
0,1,1,26.87,56.03,159,1,1663726963
1,0,1,24.32,70.29,205,0,1669800532
1,0,1,25.05,66.66,171,0,1669038784
1,1,1,27.55,55.94,297,0,1676311364
0,1,1,25.41,76.17,1189,0,1681248835
1,1,1,26.93,36.52,85,0,1665465014
0,0,1,26.4,58.73,179,0,1663588570
0,0,1,26.45,61.94,1156,0,1680447773
1,1,1,24.17,71.23,136,0,1679170808
1,1,1,24.55,71.87,126,1,1679361994
0,0,1,24.28,45.62,0,0,1659449022
1,1,1,27.07,39.81,91,1,1665448612
0,1,1,25.92,57.42,129,0,1670967744
0,0,1,25.1,39.02,16,0,1661016934
0,1,1,27.27,56.45,83,0,1667199980
0,1,1,26.51,56.15,81,0,1665281539
0,1,1,24.12,75.4,393,0,1671337922
1,1,1,24.34,70.48,128,0,1679162308
1,0,1,26.47,58.54,1155,0,1680452631
1,1,1,23.7,36.83,7,0,1660205849
1,0,1,24.41,72.58,231,0,1671461511
1,0,1,25.89,41.61,6,0,1660934435
0,1,1,24.96,43.44,13,0,1660708182
1,0,1,25.64,66.86,432,0,1673282234
0,1,1,26.71,65.27,1190,0,1680052465
1,1,1,26.46,59.31,0,0,1680306967
0,0,1,27.11,51.28,181,0,1663611034
1,0,1,26.66,54.23,2963,0,1665409103
0,0,1,27.86,47.67,170,0,1667157443
1,0,1,25.71,61.29,174,0,1666610965
0,1,1,25.41,35.72,34,0,1662800072
1,1,1,25.82,69.76,465,1,1672789080
1,0,1,26.26,56.44,271,0,1678026939
1,0,1,25.37,55.45,211,0,1669840087
1,1,1,25.16,71.1,259,1,1673836967
0,0,1,24.51,70.1,2457,0,1682174448
0,1,1,26.2,59.84,81,0,1667117929
0,0,1,24.84,69.88,237,0,1669974536
0,1,1,26.02,62.07,223,1,1664325657
0,1,1,24.52,70.91,309,0,1669526121
1,1,1,25.39,72.56,182,0,1671951017
0,1,1,26.77,56.83,82,0,1667024317
0,1,1,24.3,39.89,3,0,1661055155
1,0,1,23.13,62.7,3370,0,1667593142
1,0,1,25.08,68.8,291,0,1675766980
1,0,1,28.28,44.61,98,0,1666896667
1,1,1,24.48,65.96,656,0,1673340741
0,1,1,26.39,59.04,0,0,1680310004
1,0,1,27.32,50.04,123,0,1664895214
1,1,1,25.51,60.6,43,0,1679907934
1,0,1,24.13,74.21,576,0,1679657763
1,1,1,25.61,59.38,175,1,1664072375
1,1,1,26.04,72.75,0,1,1681858152
1,1,1,27.22,62.72,292,0,1676082843
1,1,1,23.73,74.08,345,0,1671351922
1,1,1,25.18,76.73,1167,1,1681510567
0,0,1,26.47,55.37,127,0,1666780585
1,1,1,25.57,61.69,144,0,1670816716
1,0,1,28.25,36.02,99,0,1665582895
1,1,1,25.78,66.28,1171,0,1681960203
0,0,1,27.58,45.33,129,0,1664910403
1,1,1,27.88,28.3,18,1,1663033806
0,0,1,26.55,52.07,3082,0,1680361579
1,0,1,26.0,63.34,2535,0,1674238031
1,1,1,25.96,67.0,142,0,1678329106
1,1,1,25.76,74.29,112,0,1678446587
1,0,0,27.49,47.21,127,0,1668879384
1,1,1,26.06,63.92,352,1,1677006276
1,1,1,25.51,68.27,3858,0,1678500939
0,0,1,24.69,63.31,0,1,1682091228
1,0,1,26.43,59.55,3840,0,1674130486
1,0,1,26.04,63.01,353,0,1674223366
1,1,1,25.47,73.42,1202,0,1681723291
1,1,1,26.86,56.73,85,0,1667026749
0,0,1,24.46,42.27,16,0,1661599482
1,1,1,24.19,42.36,0,0,1659601839
1,1,1,24.95,70.39,102,0,1669275422
1,1,1,25.88,42.52,13,1,1660867689
1,1,1,27.5,56.21,150,1,1663811953
0,1,1,25.7,71.76,1175,0,1681794424
0,0,1,25.86,58.74,57,0,1679923117
1,0,1,26.65,54.01,321,0,1677955437
0,1,1,23.94,35.79,14,0,1661398634
1,1,1,26.28,62.91,306,0,1676901371
1,1,1,25.68,65.09,304,0,1677047515
1,0,1,25.35,68.78,144,0,1669319862
1,1,1,25.61,69.61,325,1,1677288835
1,1,1,22.38,65.55,3391,0,1667546324
1,0,1,25.18,68.44,422,0,1672826200
1,1,1,25.78,70.33,165,0,1672375599
1,1,1,27.01,28.48,21,0,1662956701
1,0,1,27.51,44.72,115,0,1665070170
0,0,1,25.55,73.31,1186,0,1681734852
1,1,1,26.56,54.91,87,1,1665272413
1,1,1,23.86,75.72,209,0,1671678848
1,0,1,25.99,54.7,105,0,1668872085
1,1,1,25.45,69.87,1162,1,1680826110
1,1,1,27.11,50.4,112,1,1664937722
0,1,1,24.56,43.62,0,0,1659592137
0,1,1,29.02,33.89,209,0,1666319260
1,0,1,25.92,43.9,20,0,1660160385
0,0,1,23.66,39.48,15,0,1661422322
0,1,1,24.97,68.51,90,0,1682137984
1,1,1,26.25,52.29,171,1,1664242464
1,0,1,27.48,51.57,326,0,1677520522
1,0,1,22.33,65.31,3360,0,1667554228
1,1,1,25.73,75.56,1181,0,1681767125
1,1,1,26.86,62.71,321,0,1676795247
0,1,1,24.82,70.81,186,0,1669969665
1,1,1,25.17,70.73,177,1,1670119331
1,0,1,25.1,30.75,15,0,1659800702
1,1,1,24.64,69.58,199,0,1671571719
1,1,1,24.7,58.71,257,1,1679693594
0,1,1,25.52,44.33,10,1,1660953233
0,0,1,25.1,77.28,1147,0,1681404310
1,1,1,23.55,75.41,212,0,1671688589
0,1,1,26.94,52.37,85,1,1665355049
1,1,1,27.99,57.43,299,0,1676351989
1,0,1,25.48,57.51,110,0,1668867214
0,0,1,26.04,58.53,135,0,1666640143
1,0,1,26.33,61.72,1135,0,1680102280
1,0,1,27.74,58.25,326,0,1677612134
0,1,1,24.96,68.06,0,0,1682136162
1,0,1,26.56,54.98,189,0,1670788123
1,1,1,28.04,60.57,326,0,1676555798
1,0,1,25.05,74.3,251,0,1672052084
0,1,1,24.42,42.83,13,0,1660726985
1,1,1,25.18,75.04,186,0,1672029556
1,0,1,23.88,82.51,4094,0,1679583591
1,1,1,25.47,68.04,304,1,1677274298
1,1,1,26.94,60.96,281,1,1675917923
0,0,1,27.03,42.19,225,0,1664742247
1,0,1,24.64,70.45,222,0,1671549191
1,1,1,26.11,37.44,16,0,1662441865
0,1,1,24.14,43.88,0,0,1659683687
1,1,1,25.45,67.64,385,0,1672811582
1,0,1,23.67,75.18,226,0,1671442028
1,1,1,26.52,52.26,158,1,1663635904
1,1,1,25.72,58.63,3559,1,1668050350
1,0,1,25.22,41.88,16,0,1661979400
0,0,1,26.06,54.16,234,0,1664280725
1,1,1,24.01,74.9,260,0,1679649871
1,1,1,24.54,74.11,167,0,1672102646
0,1,1,25.09,64.86,335,0,1667941529
1,0,1,26.58,53.08,131,0,1666787271
1,0,1,26.38,56.55,181,0,1670877606
1,1,1,25.55,72.46,179,0,1671942493
0,0,1,25.8,71.56,0,1,1682014064
1,1,1,26.54,64.5,1154,0,1680063391
0,1,1,23.82,34.79,10,0,1662020656
1,1,1,26.91,62.56,301,0,1677502319
1,1,1,24.92,71.86,171,0,1672290311
0,0,1,26.03,55.06,99,0,1665318599
1,1,1,24.93,73.73,1172,1,1681092704
1,1,1,25.38,72.21,4023,0,1678942021
0,0,1,27.14,43.38,228,0,1664738600
1,1,1,23.83,78.43,147,0,1679468193
1,1,1,25.42,71.05,176,1,1670028080
1,0,1,24.99,61.87,92,0,1667826579
1,0,1,25.51,64.67,382,0,1672659775
1,0,1,27.04,45.57,107,0,1663248750
1,1,1,28.06,43.45,61,1,1663295501
1,0,1,26.75,53.74,139,0,1666873568
1,1,1,24.92,60.87,150,0,1668919527
0,0,1,24.12,49.02,13,0,1660480612
1,0,1,23.96,43.02,17,0,1660338076
0,1,1,27.17,56.35,155,0,1663816809
1,1,1,28.11,59.24,307,0,1676339253
0,0,1,24.84,68.98,188,0,1670065194
0,1,1,26.86,55.37,150,0,1663836847
1,1,1,25.46,72.71,1123,0,1681629777
1,1,1,26.93,61.92,323,0,1676789181
1,1,1,24.78,74.41,436,1,1668549706
1,0,1,26.85,64.31,600,0,1674500868
1,0,1,24.61,63.01,289,0,1679686305
0,1,1,26.46,57.61,87,0,1667032833
0,0,1,25.03,36.64,16,0,1661858037
1,1,1,25.23,68.5,265,0,1675754855
1,0,1,25.95,71.37,3796,0,1668459008
1,0,1,26.98,53.83,100,0,1666963525
1,1,1,24.48,69.91,126,0,1679275206
1,0,1,27.09,45.4,103,1,1665261491
1,1,1,25.64,65.04,306,0,1678285920
0,1,1,24.81,64.11,82,0,1667883140
0,1,1,23.78,39.85,13,1,1660256788
1,1,1,24.82,28.91,14,1,1662245815
1,1,1,24.18,35.86,0,0,1662279177
1,0,1,26.06,62.48,4023,0,1673385253
0,1,1,27.66,33.18,86,0,1665563453
1,1,1,28.4,58.49,341,1,1676587329
1,1,1,24.83,77.26,123,0,1679036747
0,1,1,24.83,37.65,3,0,1659841953
1,0,1,25.42,73.29,375,0,1673536406
1,0,1,26.84,61.17,3664,0,1674409085
0,1,1,25.96,71.63,4095,0,1681881229
0,0,1,25.62,43.99,6,0,1662552953
1,1,1,26.87,28.3,34,0,1662957308
1,0,1,25.16,75.4,1157,0,1680962143
1,0,0,26.36,69.23,218,1,1671987550
1,0,1,26.84,58.87,208,0,1673897388
0,0,1,24.41,45.08,33,0,1661529707
1,0,0,26.45,62.98,391,0,1673719281
1,1,1,27.12,64.5,283,1,1675991901
0,1,1,25.44,34.03,13,0,1662358690
1,1,1,24.39,72.24,202,0,1671517527
1,1,1,24.99,64.1,390,0,1673328558
0,1,1,25.02,71.05,155,0,1670294564
1,0,1,26.82,56.83,327,0,1677580578
1,1,1,25.38,72.32,137,0,1678947199
0,0,1,25.89,28.28,3,0,1659809809
0,0,1,27.89,39.48,156,0,1665836279
1,1,1,25.84,58.75,52,1,1679879401
1,1,1,25.17,76.6,382,0,1673732708
1,1,1,25.9,52.03,83,0,1665201957
1,0,1,24.95,75.07,1257,0,1681380043
0,1,1,24.83,67.78,162,1,1669686144
1,1,1,27.89,34.86,144,0,1665809545
1,1,1,26.9,54.39,170,1,1663547290
1,0,1,23.38,72.98,3716,1,1667423081
0,1,1,24.89,71.54,173,0,1669955671
1,1,1,27.21,62.67,295,0,1676082236
0,0,1,26.24,63.54,272,0,1669570535
1,1,1,28.04,28.78,35,1,1663029552
0,1,1,27.72,32.2,160,0,1666074408
0,0,1,27.18,54.13,164,0,1663851420
1,0,1,26.63,47.35,61,0,1663319178
1,1,1,25.59,69.41,107,0,1678839384
1,0,1,25.34,63.95,2384,0,1668069810
1,0,1,25.54,68.42,365,0,1673471823
0,0,1,25.67,56.44,1146,0,1680180040
1,1,1,24.97,72.96,1188,1,1681096950
1,0,1,26.48,56.04,133,0,1666863843
1,1,1,24.74,40.34,0,1,1659654592
1,1,1,24.06,76.49,127,0,1679427532
1,1,1,28.07,57.15,335,0,1676621277
1,1,1,26.06,60.15,4048,1,1674344916
1,1,1,25.94,64.85,144,1,1668392090
1,0,1,25.93,65.89,432,0,1672848737
0,0,1,25.0,76.15,1162,0,1680958497
0,0,1,27.14,39.03,176,0,1665743942
1,0,1,24.81,74.85,4095,0,1671298330
1,1,1,24.92,29.86,11,1,1662243391
1,1,1,25.64,67.09,433,1,1673487656
1,0,1,25.07,38.24,4095,0,1660587437
0,1,1,27.92,51.26,217,0,1664593415
1,1,1,24.37,74.37,121,0,1679345010
0,1,1,26.35,60.64,3208,0,1680327616
0,1,1,25.82,74.79,1132,1,1681686855
0,1,1,25.7,63.83,176,1,1663973429
1,0,1,25.14,33.45,9,0,1659641252
0,0,1,24.04,37.62,20,0,1661444774
1,1,1,25.82,66.83,1200,0,1681966280
1,1,1,26.99,63.08,307,1,1678137355
0,0,1,25.53,51.77,64,0,1679848426
0,0,1,24.76,36.92,16,0,1660815528
1,1,1,25.82,63.83,4095,1,1664146449
1,1,1,27.47,56.22,154,1,1663811347
0,1,1,23.73,39.16,11,0,1661214131
1,1,1,25.63,70.94,105,0,1678785067
0,0,1,23.68,33.96,3,0,1660237994
1,0,1,24.8,44.37,14,0,1660413907
1,1,1,27.14,55.01,215,0,1664853300
1,0,1,24.67,72.43,4095,0,1673610814
0,0,1,28.92,26.45,102,0,1663188643
1,1,1,25.59,69.67,113,0,1678849081
1,0,1,26.25,36.1,0,1,1659993023
0,1,1,24.07,38.88,16,0,1660552862
0,0,1,28.75,21.04,80,0,1663169822
1,0,1,25.5,66.21,469,0,1673435872
0,0,1,25.43,74.51,1191,0,1681816264
1,0,1,27.88,54.87,199,0,1663790720
1,0,1,25.58,59.91,269,0,1668954202
1,1,1,24.1,75.74,117,0,1679139867
1,0,1,28.11,38.07,105,0,1665505116
1,1,1,26.53,62.42,304,0,1676917745
1,1,1,27.59,61.26,285,1,1676239832
1,0,1,24.46,56.15,3457,0,1667672773
1,1,0,28.02,24.49,4095,0,1663118202
0,0,1,25.29,67.73,272,0,1669576619
0,0,1,24.64,52.9,17,0,1661527280
0,1,1,27.44,31.45,61,0,1663138853
1,1,1,26.05,64.06,405,0,1673389523
1,0,1,24.13,40.08,0,0,1660329579
0,1,1,25.26,75.7,157,0,1670569031
0,1,1,24.39,38.53,0,0,1661051515
